method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,seed,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,raw_min_predicted_cpa,action_norm,action_delta,no_response_rate,nan_or_crash
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,10,1010,0,1,0,4.874274098996034,0.4170531630516052,97,0.892580027829915,0.4744497142558473,2.9239908033522206,high,crossing_or_sudden_threat,1.0,24,19.747132123809457,0.10309278350515463,0.1134020618556701,3.070347390761695,1.536161115489055,0.08185015644724529,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,11,1011,0,1,0,5.370818662528809,0.5429732799530029,104,0.9787474324586585,0.41922757942227223,5.31043611032234,high,crossing_or_sudden_threat,1.0,45,22.681017565893377,0.3076923076923077,0.3076923076923077,3.4139303425685146,1.5182360364840581,0.09533825061785486,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,12,1012,0,1,0,4.600178998862875,0.43537697196006775,116,0.9623004434285088,0.45130463867353243,0.8,high,ar1_velocity,1.0,29,21.967241750129997,0.25862068965517243,0.29310344827586204,2.742249077988853,1.484549407301278,0.1332279761675103,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,13,1013,0,1,0,3.7655505411765153,0.5766316056251526,85,0.8414215139617446,0.399121184688765,5.156778951786641,high,sinusoidal_lateral,1.0,30,18.018029651528643,0.29411764705882354,0.3058823529411765,2.156856210529804,1.5615822385339175,0.07286416342591538,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,14,1014,1,0,1,5.378956153475005,0.6796919107437134,116,0.979447329983451,0.3945852726707403,6.865990455202309,high,sinusoidal_lateral,1.0,28,42.553933889606064,0.28448275862068967,0.3620689655172414,3.33539611589292,1.5011255895269329,0.12610643660521198,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,15,1015,0,1,0,6.795937078722408,0.4730045795440674,89,0.799807678585613,0.49375820772905044,5.727262737236648,high,sinusoidal_lateral,1.0,31,15.892061846898649,0.14606741573033707,0.14606741573033707,4.384272226959132,1.534573202722528,0.09203448324474726,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,16,1016,0,1,0,4.645591145694846,0.5094939470291138,101,0.9529757239410288,0.3716909852165551,6.647069714148671,high,accel_decel,1.0,39,21.79576648713214,0.3069306930693069,0.31683168316831684,2.818974670428451,1.4968647000813249,0.09477067950854798,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,17,1017,0,1,0,3.0577378697693347,0.4910392463207245,40,0.3713713946946163,0.3705919212751916,6.147487323242123,high,sinusoidal_lateral,1.0,8,0.7275758302904425,0.525,0.725,1.0158958073705435,1.6245265126228332,0.09490272402763367,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,18,1018,0,1,0,3.417413629591465,0.6424992084503174,16,0.1292167721589981,0.5233237701614631,5.8084496886529715,high,ar1_velocity,1.0,3,-6.029061217606067,0.25,0.3125,1.5240749903023243,1.7164561972022057,0.1214136853814125,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,19,1019,1,0,1,3.813476781759943,0.8157989382743835,112,0.9856029111918853,0.3824190411233238,4.095062658400089,high,crossing_or_sudden_threat,1.0,40,42.828919286713,0.22321428571428573,0.29464285714285715,2.2589055947360714,1.5074537747672625,0.11383881829013782,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,20,1020,0,1,0,4.11131254285574,0.645386278629303,40,0.37145534290628907,0.40836761057193677,3.6565926671325224,high,ar1_velocity,1.0,16,0.7791803857047324,0.275,0.3,2.4404064538888632,1.589230254292488,0.08096274212002755,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,21,1021,0,1,0,5.237777507967419,0.46148914098739624,108,0.9658878588523454,0.48143945715656755,6.262330803794349,high,sinusoidal_lateral,1.0,30,22.22607995365111,0.3148148148148148,0.3148148148148148,3.3626282984149403,1.5340754731937691,0.08074111125811383,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,22,1022,0,1,0,4.951873255939018,0.5191964507102966,82,0.7355777839609919,0.41659229075157067,5.073415569252254,high,accel_decel,1.0,22,14.201719604807135,0.21951219512195122,0.24390243902439024,3.612462819678845,1.5183238925003424,0.10215807996871995,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,23,1023,0,1,0,4.265548672296305,0.4930286407470703,113,0.9862687192606391,0.8735899904568859,5.0550954135515465,high,crossing_or_sudden_threat,1.0,29,22.7365555646399,0.24778761061946902,0.2743362831858407,3.2249258941913075,1.4993019779171564,0.1305433045578214,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,24,1024,0,1,0,4.8898909365137415,0.35504260659217834,108,0.9702451040063815,0.48869648397831866,3.8317024448926564,high,sinusoidal_lateral,1.0,40,22.336002793522926,0.2962962962962963,0.35185185185185186,2.893741941648639,1.4933167684961248,0.10260038243399726,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,25,1025,0,1,0,3.8345613528656055,0.45674553513526917,79,0.787999335027622,0.38865479829969435,6.628874474109751,high,crossing_or_sudden_threat,1.0,22,16.02740806024257,0.26582278481012656,0.31645569620253167,2.351186641786672,1.5360061262227311,0.06912068980215472,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,26,1026,1,0,1,4.125366437853429,0.7774124145507812,114,0.9859190826818919,0.5259871797626512,4.865482052589166,high,sinusoidal_lateral,1.0,47,42.798059773501855,0.2631578947368421,0.30701754385964913,2.5591875253604695,1.4846601622146474,0.11074169589566034,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,27,1027,1,0,1,4.920992408807461,0.7734695672988892,104,0.9846459554798904,0.456154991734924,4.91450864089985,high,ar1_velocity,1.0,34,42.8380753028304,0.2980769230769231,0.33653846153846156,3.269679257216362,1.489502211029713,0.10797977608700211,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,28,1028,0,1,0,5.077774159697926,0.3728301227092743,85,0.849636781598879,0.7704292117657245,3.9182782687990736,high,sinusoidal_lateral,1.0,31,18.28409701203885,0.29411764705882354,0.3058823529411765,3.1457232651793783,1.5499884058447446,0.0693735350142507,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,29,1029,0,1,0,4.889273288575086,0.4860098659992218,77,0.7700290117943762,0.3636185010468003,4.413932578952746,high,accel_decel,1.0,38,15.195488612555899,0.3116883116883117,0.3246753246753247,2.300441443886874,1.5193781775313537,0.07786544431726654,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,30,1030,1,0,1,4.7200056749421195,0.8172155618667603,111,0.9880558489321497,0.49259921586890365,5.917134725489568,high,sinusoidal_lateral,1.0,29,42.92416277171046,0.23423423423423423,0.2702702702702703,3.1818863252798715,1.4926370919287741,0.11387421660595112,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,31,1031,0,1,0,3.7229449649651847,0.39810383319854736,108,0.9710036751812067,0.5389301338640505,0.8,high,crossing_or_sudden_threat,1.0,47,22.341732604291934,0.3425925925925926,0.3888888888888889,1.9091936426961587,1.529548461790438,0.0891212259626223,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,32,1032,0,1,0,4.438188202613223,0.3060016632080078,113,0.9752671841677679,0.4263353097816108,5.975775617578933,high,accel_decel,1.0,42,22.517751025429952,0.36283185840707965,0.5132743362831859,2.09834809105151,1.5317424039925094,0.09958744228743346,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,33,1033,1,0,1,4.158985345050542,1.1132928133010864,99,0.9874926323168595,0.4980392182193246,4.742964348309385,high,accel_decel,1.0,20,42.97011224818753,0.2222222222222222,0.29292929292929293,2.532803467780615,1.5543377929263644,0.08979492572446664,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,34,1034,0,1,0,3.9632172443364797,0.42292091250419617,95,0.9514440174672685,0.3598649563147561,3.004583202901617,high,sinusoidal_lateral,1.0,35,21.750261183743604,0.29473684210526313,0.3894736842105263,2.1642722857723893,1.5498881327478509,0.0625279391674619,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,35,1035,0,1,0,5.160408209135503,0.5799122452735901,81,0.7237248893252969,1.638834340107884,4.1222996125879385,medium,accel_decel,1.0,25,13.636186713137821,0.19753086419753085,0.20987654320987653,3.327744587933944,1.5245494342144625,0.11607900353861444,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,36,1036,1,0,1,4.880836543109682,0.9749464392662048,108,0.9782542060403263,0.5981561191365458,6.504065269846274,high,sinusoidal_lateral,1.0,19,42.60335825610879,0.3425925925925926,0.39814814814814814,2.3953019780089595,1.5042027963532343,0.12124815428870972,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,37,1037,0,1,0,5.014125845788681,0.47225436568260193,97,0.8737605855663811,0.614214768242491,6.015576995161435,high,sinusoidal_lateral,1.0,37,19.07384673289068,0.23711340206185566,0.24742268041237114,3.2035553918709767,1.5106633975333774,0.1028984515092422,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,38,1038,1,0,1,4.572264069268684,1.0751428604125977,119,0.9888650038651104,0.35695384457837676,5.784506562739813,high,accel_decel,1.0,38,42.90401378617987,0.25210084033613445,0.29411764705882354,2.5502553559651897,1.517471300453699,0.11244485345708222,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,39,1039,0,1,0,4.620873130180619,0.30247655510902405,110,0.9642215740012191,0.8013120301540613,6.904906604405699,high,sinusoidal_lateral,1.0,23,22.027220160277928,0.33636363636363636,0.43636363636363634,2.561655850979415,1.5283132715658707,0.08287982568144799,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,40,1040,1,0,1,4.957746802568436,1.076280951499939,100,0.9947889665518495,1.1166417248522835,6.093950578253791,high,sinusoidal_lateral,1.0,30,42.9750712082164,0.21,0.29,3.184787827045657,1.5557770836353302,0.07199046641588211,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,41,1041,0,1,0,3.6042466275393963,0.4856739044189453,96,0.9644428461695842,0.3785437027468938,6.7555741777177145,high,sinusoidal_lateral,1.0,26,22.2221035936112,0.3333333333333333,0.3645833333333333,1.9668613109485402,1.544118399421374,0.06264197981605928,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,42,1042,0,1,0,4.628702458132197,0.4697611629962921,108,0.9449457168389714,0.667681439702162,5.284291953385923,high,linear,1.0,27,21.479862214087557,0.26851851851851855,0.2777777777777778,2.941239319112221,1.4975586036841075,0.09774450726669144,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,43,1043,0,1,0,4.383357602641696,0.5258080363273621,105,0.967622889388331,0.8338248244740832,4.062507980212321,high,accel_decel,1.0,27,22.253291082722356,0.17142857142857143,0.18095238095238095,2.8341833953346525,1.5186360245659238,0.11960838735103607,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,44,1044,1,0,1,5.801202058340564,0.6775769591331482,132,0.9871549454749698,0.4015202518085768,5.17120024715066,high,accel_decel,1.0,32,42.742405856360556,0.18181818181818182,0.19696969696969696,3.702167761116994,1.498733457290765,0.12067644690360987,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,45,1045,0,1,0,4.545414176183877,0.4909631013870239,97,0.9730689115859416,0.3581053159262648,3.2302291190443833,high,accel_decel,1.0,26,22.48472204026033,0.30927835051546393,0.31958762886597936,2.7110480780631647,1.5487527515470367,0.09554544797877676,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,46,1046,0,1,0,4.87045306668562,0.5255823731422424,17,0.1371278075847843,1.888135099240473,6.41588118949211,medium,sinusoidal_lateral,1.0,6,-5.8170124817825855,0.9411764705882353,0.9411764705882353,0.4756544854711084,1.720485392738791,0.10858207743834047,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,47,1047,0,1,0,3.9011110781595626,0.22201742231845856,87,0.8526401308778992,0.5512108090887815,5.45167959742426,high,crossing_or_sudden_threat,1.0,42,18.448005151190664,0.3333333333333333,0.42528735632183906,2.010756922778727,1.570587075989822,0.06709194149094067,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,48,1048,0,1,0,4.988841745161241,0.5597793459892273,93,0.9149693435392179,0.3786912879157084,4.306614402155052,high,sinusoidal_lateral,1.0,20,20.58257706856223,0.21505376344086022,0.22580645161290322,2.9949760375324117,1.5673137634031233,0.06896771448514154,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_mixed_ood,49,1049,0,1,0,4.5974369700823985,0.5170103311538696,107,0.9684887456199935,0.41696890813612864,3.156882624757632,high,sinusoidal_lateral,1.0,33,22.23104856425386,0.2803738317757009,0.2803738317757009,2.7873309161601085,1.4888910734764884,0.12504751983786297,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,0,1000,0,1,0,5.332997984914894,0.5112884640693665,83,0.8141829452090221,0.363823115690584,5.336008764064575,high,ar1_velocity,1.0,18,17.10188193828826,0.25301204819277107,0.27710843373493976,3.1040720088654252,1.5645753260118416,0.06774674230311291,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,1,1001,0,1,0,4.074396544806311,0.3204357326030731,107,0.9690594992371893,0.35956750727867703,6.684231549617394,high,accel_decel,1.0,43,22.148303408639812,0.411214953271028,0.4205607476635514,2.2711986800237933,1.4893496047670596,0.0846441635148269,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,2,1002,0,1,0,5.513170497589989,0.308434396982193,76,0.7181394081406657,0.48574940234321884,6.9826354826482255,high,sinusoidal_lateral,1.0,21,13.379673830194811,0.21052631578947367,0.21052631578947367,3.8742665242998076,1.5054651718390615,0.09298116811796238,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,3,1003,0,1,0,4.659631690446367,0.5154874324798584,94,0.8968288758221794,0.4128930000776028,4.650250311482264,high,accel_decel,1.0,36,19.877657564703178,0.3191489361702128,0.3404255319148936,2.5284362257993283,1.5279125368341486,0.0861718926202268,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,4,1004,1,0,1,4.766333800178391,0.9640759229660034,111,0.982688778384888,0.4334206333599498,5.642947068442409,high,sinusoidal_lateral,1.0,50,42.74082042707526,0.2972972972972973,0.32432432432432434,2.8106932307148838,1.4731206131411028,0.12063158457880621,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,5,1005,1,0,1,4.237450087070465,0.7885885834693909,100,0.9871737483219452,0.4334388074893738,0.8,high,accel_decel,1.0,23,42.95242270988263,0.41,0.49,1.8820291747897864,1.4794893646240235,0.09449579501058906,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,6,1006,1,0,1,4.721094314958535,0.8476473093032837,102,0.9857510933383714,0.48476715478938803,6.756225635873792,high,ar1_velocity,1.0,29,42.93064803764791,0.3235294117647059,0.3235294117647059,2.5704289962464544,1.4597312679477767,0.10039130280561306,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,7,1007,1,0,1,4.322016991376877,1.1820592880249023,100,0.9832618121572574,0.7231226260654748,7.144583671184333,high,accel_decel,1.0,28,42.75388778177155,0.22,0.27,2.872679285719496,1.4833331537246703,0.11612860716879368,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,8,1008,1,0,1,5.304638999140161,1.1354538202285767,117,0.9849765434124957,0.7666768299661066,0.8,high,accel_decel,1.0,22,42.76000035022127,0.27350427350427353,0.2905982905982906,2.894190379458233,1.5275650248568282,0.12067852342803763,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,9,1009,1,0,1,3.9531683255325665,0.8075435757637024,110,0.9832581129248252,0.8113658574376783,6.478828437359176,high,crossing_or_sudden_threat,1.0,40,42.77781223377758,0.36363636363636365,0.4090909090909091,2.4427123507315462,1.4672547524625605,0.11086515522646632,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,10,1010,0,1,0,5.903907157804655,0.605613648891449,92,0.856915854998202,0.7034981534053384,6.92189443040436,high,ar1_velocity,1.0,32,18.50865325789688,0.13043478260869565,0.16304347826086957,3.7001071865467923,1.52365661315296,0.09835958954594705,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,11,1011,0,1,0,5.138542154170935,0.44122961163520813,103,0.9597748304104589,0.42338079135306256,3.7536156192248784,high,accel_decel,1.0,36,21.997695660001874,0.2621359223300971,0.30097087378640774,3.1338059253520467,1.4773035836451263,0.0947859129570063,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,12,1012,0,1,0,4.913882189072096,0.47928184270858765,104,0.9654882554324115,0.43696484778280104,5.874976070600992,high,accel_decel,1.0,34,22.210702169182518,0.28846153846153844,0.28846153846153844,2.811740384831165,1.4956650011814558,0.0928183440477229,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,13,1013,0,1,0,4.527421611233762,0.5043367147445679,95,0.9596222791954007,0.5072768078740286,5.212098561719633,high,linear,1.0,41,22.073629781747144,0.2736842105263158,0.3263157894736842,2.6771855332349475,1.5381834117989792,0.05766866611022698,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,14,1014,1,0,1,4.318335456507547,0.6648994088172913,105,0.9807719011887155,0.353564518621822,5.173394325404512,high,accel_decel,1.0,23,42.733330394303515,0.29523809523809524,0.34285714285714286,2.3244104808285124,1.4991260165259952,0.0990486739469426,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,15,1015,0,1,0,5.375235631441076,0.6024474501609802,96,0.8797817821739523,0.6457131612678206,3.603284828939178,high,linear,1.0,28,19.24286069613011,0.2916666666666667,0.3125,3.316238510179877,1.4745723779002826,0.10187681973911822,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,16,1016,1,0,1,5.426218760865075,0.9497231841087341,112,0.9888300823966542,0.3568859894663299,5.579562937679446,high,ar1_velocity,1.0,48,42.95617509647897,0.26785714285714285,0.29464285714285715,3.0939104258016283,1.489318807210241,0.1151133952994964,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,17,1017,0,1,0,5.051711797714233,0.5885740518569946,85,0.8720783272147907,0.4348833398559049,7.005788715574304,high,linear,1.0,20,19.181976478168508,0.23529411764705882,0.2823529411764706,2.8289733373943498,1.5253469032399796,0.058288118769140806,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,18,1018,0,1,0,4.084599191943805,0.5546881556510925,84,0.8278169525959773,0.4886609223149621,6.79657593761663,high,crossing_or_sudden_threat,1.0,30,17.516639599214674,0.2619047619047619,0.2857142857142857,2.3779939637197893,1.5626091048831032,0.05376487655476445,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,19,1019,0,1,0,4.667468018628456,0.37408480048179626,111,0.9662870040356054,0.3996057506983466,0.8,high,linear,1.0,39,22.178842993332424,0.22522522522522523,0.24324324324324326,2.889774220120917,1.4943982749371916,0.1173239478354787,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,20,1020,1,0,1,4.1822316688299175,0.6670045256614685,100,0.9807611809855724,0.42871209825059187,4.34076756822368,high,ar1_velocity,1.0,51,42.786306331430865,0.32,0.4,2.0077786987274884,1.5678378677368163,0.07283055424690246,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,21,1021,0,1,0,6.055316405727508,0.46105170249938965,94,0.8994658289800396,0.6174120033849532,4.412640837826826,high,sinusoidal_lateral,1.0,21,20.00895845351628,0.20212765957446807,0.22340425531914893,2.8876927983402174,1.4769584409734036,0.09534482562795599,0.0,0
block_projected,n3p_block_projected_no_z_500k,block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/final.zip,500000,final,0,eval_flow_sudden_threat,22,1022,1,0,1,5.503850130859865,0.9179131388664246,109,0.989452396606313,0.7920905253564485,0.8,high,crossing_or_sudden_threat,1.0,23,42.925043113763955,0.3761467889908257,0.3853211009174312,3.051201358574246,1.456400672230152,0.12579246342113806,0.0,0
