repair_stage,scenario,checkpoint_or_policy,motion_mode,threat_class,history_valid_ratio_bin,active_only,samples,delta_norm_1s_mean,delta_norm_1s_median,delta_norm_1s_p95,delta_norm_1s_max,logvar_xy_1s_mean,logvar_xy_1s_median,logvar_xy_1s_min,logvar_xy_1s_max,delta_norm_2s_mean,delta_norm_2s_median,delta_norm_2s_p95,delta_norm_2s_max,logvar_xy_2s_mean,logvar_xy_2s_median,logvar_xy_2s_min,logvar_xy_2s_max,delta_norm_4s_mean,delta_norm_4s_median,delta_norm_4s_p95,delta_norm_4s_max,logvar_xy_4s_mean,logvar_xy_4s_median,logvar_xy_4s_min,logvar_xy_4s_max,projected_std_radial_mean,projected_std_radial_std,projected_std_relvel_mean,projected_std_relvel_std,z_norm_mean,z_norm_median,z_norm_p95,z_norm_max,nan_count,inf_count
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.25_0.5,1,25,14716.7087890625,12895.5439453125,20438.480078124998,20938.435546875,-5.0,-5.0,-5.0,-5.0,33366.9075,15321.4580078125,64615.23828124999,66345.203125,-5.0,-5.0,-5.0,-5.0,78115.468125,49700.375,142341.87187499998,144410.78125,-5.0,-5.0,-5.0,-5.0,0.08208499610424042,3.4755181639464502e-09,0.08208499521017075,4.256623046721727e-09,1393048.22,1695454.375,1969821.525,1978253.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.5_0.75,1,20,16728.766552734374,16813.84716796875,22322.34169921875,22552.603515625,-5.0,-5.0,-5.0,-5.0,41172.87709960937,40000.2861328125,70852.5390625,71644.75,-5.0,-5.0,-5.0,-5.0,90419.490625,91918.93359375,149720.228125,150700.984375,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.980232238769531e-09,0.08208499737083912,2.660389404201079e-09,1272457.1,1236403.78125,1877490.08125,1882208.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.75_1.0,1,11,12601.854137073864,12514.5537109375,17599.12451171875,22334.916015625,-5.0,-5.0,-5.0,-5.0,19210.583718039772,14863.1943359375,42586.23974609375,70209.0234375,-5.0,-5.0,-5.0,-5.0,46605.703302556816,43375.35546875,96881.486328125,147612.0,-5.0,-5.0,-5.0,-5.0,0.08208499645644968,3.3182037727171423e-09,0.08208499510179866,3.7098645994958964e-09,1704791.125,1703630.75,1903976.25,1906416.5,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0_0.25,1,23,12462.76925124228,12531.0263671875,18742.9916015625,19044.44921875,-4.820361127024111,-5.0,-5.0,-2.8317387104034424,24407.891595571262,15001.2919921875,57553.190624999996,59716.69140625,-4.691083047700965,-5.0,-5.0,-1.2889158725738525,56225.20951857515,37695.9296875,126359.42812499999,133539.9375,-4.583324541216311,-5.0,-5.0,0.02229529619216919,0.09440404597831809,0.03997408946207695,0.09469345762677815,0.04132800567246531,1276977.5760275384,1617705.75,1936471.875,1943393.5,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,1.0,1,2,10483.9091796875,10483.9091796875,10486.40439453125,10486.681640625,-5.0,-5.0,-5.0,-5.0,14884.76611328125,14884.76611328125,14899.780908203125,14901.44921875,-5.0,-5.0,-5.0,-5.0,46888.916015625,46888.916015625,47060.9583984375,47080.07421875,-5.0,-5.0,-5.0,-5.0,0.08208499848842621,0.0,0.08208499848842621,0.0,1913728.625,1913728.625,1915921.025,1916164.625,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.25_0.5,1,20,14443.533984375,12888.0888671875,19904.869921875,20296.796875,-5.0,-5.0,-5.0,-5.0,24532.493017578126,13191.9736328125,62410.7779296875,63659.1484375,-5.0,-5.0,-5.0,-5.0,55112.8791015625,28940.75,138025.8796875,139943.1875,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.980232238769531e-09,0.0820849969983101,2.980232238769531e-09,1460297.31875,1691170.25,1743570.31875,1744683.125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.5_0.75,1,19,13885.726870888158,12903.24609375,18801.7646484375,19567.212890625,-5.0,-5.0,-5.0,-5.0,23877.08871299342,12865.669921875,65961.74765625,70871.9296875,-5.0,-5.0,-5.0,-5.0,51292.88106496711,28667.931640625,137449.77187499998,144690.609375,-5.0,-5.0,-5.0,-5.0,0.0820849965277471,3.2808436631139783e-09,0.08208499770415456,3.3273827771758442e-09,1532539.7467105263,1709388.25,1748045.0875,1748697.25,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.75_1.0,1,15,11921.880598958332,11921.6796875,12883.1873046875,12888.537109375,-5.0,-5.0,-5.0,-5.0,14384.2923828125,14894.8955078125,15503.93759765625,15552.388671875,-5.0,-5.0,-5.0,-5.0,29356.920703125,29094.5390625,32689.082617187498,32965.8984375,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,4.552379940903028e-09,0.08208499650160471,3.294770708039801e-09,1658583.175,1686609.375,1738255.7125,1749517.75,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0_0.25,1,23,11466.17882414899,12672.837890625,18322.3828125,22552.701171875,-4.5821689730105195,-5.0,-5.0,-2.466294765472412,18036.581294361666,13758.4541015625,55882.83828124999,71644.71875,-4.347444181856901,-5.0,-5.0,-1.1816442012786865,40040.484157833715,28547.5546875,123053.58281249998,150701.015625,-4.152084800860156,-5.0,-5.0,-0.07210427522659302,0.11556857046873673,0.0732033083536599,0.1118528829968494,0.0653027678937339,1182217.5848078935,1579798.625,1709711.5125,1858677.75,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,1.0,1,13,11298.540414663461,11407.7451171875,12019.1787109375,12103.57421875,-5.0,-5.0,-5.0,-5.0,15212.57842548077,14923.80859375,17794.493359375,18049.31640625,-5.0,-5.0,-5.0,-5.0,29528.03515625,29509.697265625,33158.41875,33403.32421875,-5.0,-5.0,-5.0,-5.0,0.08208499619593987,3.4387295062725362e-09,0.08208499848842621,0.0,1613484.798076923,1583838.375,1739831.85,1749590.25,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.25_0.5,1,72,17011.272230360242,19310.998046875,20630.65234375,21081.392578125,-5.0,-5.0,-5.0,-5.0,43813.20787217882,60652.611328125,65675.194140625,67144.484375,-5.0,-5.0,-5.0,-5.0,97469.29928927952,133672.7265625,144550.13046875,146612.859375,-5.0,-5.0,-5.0,-5.0,0.08208499610837963,3.892564706049866e-09,0.08208499600489934,3.512237375907836e-09,1104561.5928819445,738423.8125,1789907.18125,1978252.75,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.5_0.75,1,68,17863.4865435432,20578.9404296875,22256.6662109375,22675.22265625,-5.0,-5.0,-5.0,-5.0,47496.202119715075,64740.560546875,70567.340234375,72474.25,-5.0,-5.0,-5.0,-5.0,101970.99149816176,141736.2890625,149227.9765625,152513.140625,-5.0,-5.0,-5.0,-5.0,0.08208499542054008,4.282948787968839e-09,0.08208499618751161,4.092307957871674e-09,1123766.0551470588,776328.09375,1798399.49375,1807381.625,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.75_1.0,1,50,17654.15828125,19345.32421875,23124.91484375,23400.501953125,-5.0,-5.0,-5.0,-5.0,47598.28900390625,67232.3828125,74211.333203125,75357.96875,-5.0,-5.0,-5.0,-5.0,99214.23625,138076.078125,154537.084375,155949.546875,-5.0,-5.0,-5.0,-5.0,0.0820849959552288,3.831076661402715e-09,0.08208499625325202,3.725290298461914e-09,1193212.09,907999.65625,1814701.31875,1821821.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0_0.25,1,60,13224.967494699855,15032.70556640625,19046.46015625,19311.447265625,-4.660779587427775,-5.0,-5.0,-2.4473466873168945,31123.576925825328,30234.3818359375,58843.566796875,60900.09375,-4.455211508274078,-5.0,-5.0,-1.1517434120178223,68278.25804142591,69713.705078125,128789.39921875,135853.40625,-4.281629564861457,-5.0,-5.0,-0.06489640474319458,0.10685762104888757,0.05969047855426915,0.11122087178130945,0.07179767988352237,919756.9581488292,684615.25,1943738.1125,1964154.875,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,1.0,1,40,14110.1876953125,11582.2705078125,22791.21796875,23473.0,-5.0,-5.0,-5.0,-5.0,32295.467700195313,15509.86474609375,75956.1921875,76760.921875,-5.0,-5.0,-5.0,-5.0,66480.94985351563,34453.29296875,152508.471875,156629.40625,-5.0,-5.0,-5.0,-5.0,0.08208499662578106,3.226196034939731e-09,0.08208499625325202,3.4142849556772713e-09,1435243.9859375,1545745.3125,1847190.26875,1854757.875,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.25_0.5,1,5,12901.014453125,12901.484375,12912.5048828125,12913.748046875,-5.0,-5.0,-5.0,-5.0,11927.6810546875,11926.5,12166.9876953125,12193.970703125,-5.0,-5.0,-5.0,-5.0,28326.569921875,28338.068359375,28379.52109375,28380.09375,-5.0,-5.0,-5.0,-5.0,0.08208499401807785,3.6500241499888573e-09,0.0820849969983101,2.980232238769531e-09,1696121.475,1696590.875,1697801.3,1697916.5,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.5_0.75,1,5,12893.4498046875,12894.6796875,12918.1521484375,12920.017578125,-5.0,-5.0,-5.0,-5.0,12635.029296875,12632.5,12913.265625,12944.7041015625,-5.0,-5.0,-5.0,-5.0,28213.816796875,28207.8203125,28243.34375,28250.2890625,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.650024149988857e-09,0.08208499401807785,3.6500241499888573e-09,1699523.425,1699396.375,1700730.625,1700919.125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.75_1.0,1,5,12802.771875,12814.291015625,12854.9583984375,12856.33203125,-5.0,-5.0,-5.0,-5.0,13372.7412109375,13401.01953125,13558.4009765625,13576.02734375,-5.0,-5.0,-5.0,-5.0,28415.2640625,28433.72265625,28472.26875,28477.201171875,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.650024149988857e-09,0.0820849969983101,2.980232238769531e-09,1703922.8,1703628.875,1706526.275,1706848.75,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0_0.25,1,7,12081.234654017857,12621.7998046875,12861.34921875,12869.9208984375,-5.0,-5.0,-5.0,-5.0,12746.649693080357,11521.4482421875,14981.66376953125,15001.1962890625,-5.0,-5.0,-5.0,-5.0,33439.20647321428,28311.005859375,47980.666015625,48202.9296875,-5.0,-5.0,-5.0,-5.0,0.08208499210221427,4.7600013390178974e-09,0.08208499529532023,3.687081182788264e-09,1742230.8392857143,1688344.5,1928179.55,1931243.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,1.0,1,2,12658.11328125,12658.11328125,12677.57841796875,12679.7412109375,-5.0,-5.0,-5.0,-5.0,13711.6923828125,13711.6923828125,13753.698828125,13758.3662109375,-5.0,-5.0,-5.0,-5.0,28528.0712890625,28528.0712890625,28546.54326171875,28548.595703125,-5.0,-5.0,-5.0,-5.0,0.08208499848842621,0.0,0.08208499848842621,0.0,1709280.625,1709280.625,1710015.7,1710097.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.25_0.5,1,25,15601.513125,12885.439453125,20283.86328125,20623.611328125,-5.0,-5.0,-5.0,-5.0,32026.5891796875,12178.3330078125,64273.528906249994,65676.78125,-5.0,-5.0,-5.0,-5.0,72404.990703125,29010.62890625,142682.40625,144551.96875,-5.0,-5.0,-5.0,-5.0,0.08208499610424042,3.4755181639464502e-09,0.0820849958062172,3.5762786865234374e-09,1292044.2775,1654469.375,1683122.5,1684094.625,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.5_0.75,1,24,16163.652180989584,12909.5830078125,22121.933203124998,22435.0390625,-5.0,-5.0,-5.0,-5.0,33543.21756998698,12818.10546875,70573.87890625,71634.1171875,-5.0,-5.0,-5.0,-5.0,73010.00455729167,28935.65625,150241.33515625,151505.140625,-5.0,-5.0,-5.0,-5.0,0.08208499693622191,3.7123327277294667e-09,0.08208499569445848,3.606996821432763e-09,1334641.5651041667,1674322.875,1686049.29375,1686602.875,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.75_1.0,1,18,15683.650282118055,12873.65625,23189.446484375,23290.32421875,-5.0,-5.0,-5.0,-5.0,30107.384819878473,13428.15380859375,74464.94140625,74884.4296875,-5.0,-5.0,-5.0,-5.0,63583.44487847222,28891.99609375,154873.809375,155380.78125,-5.0,-5.0,-5.0,-5.0,0.08208499434921476,3.702223263680587e-09,0.08208499600489934,3.512237375907836e-09,1435887.4166666667,1686360.4375,1689689.49375,1690900.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0_0.25,1,33,11589.286152279456,12609.6796875,18659.2578125,23457.921875,-4.584251006444295,-5.0,-5.0,-2.509962558746338,19614.74680272614,13417.8671875,57352.9140625,75715.625,-4.330989729274403,-5.0,-5.0,-1.1405384540557861,42644.48784635464,28400.51953125,126055.99531249999,156359.453125,-4.1223405014836425,-5.0,-5.0,0.0640459954738617,0.11343430908340396,0.06696022259580446,0.111845297118028,0.06423784707111382,1117787.7959529993,1512671.875,1768072.6,1821818.25,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,1.0,1,13,14894.389573317309,12712.744140625,23463.88203125,23472.951171875,-5.0,-5.0,-5.0,-5.0,29275.313025841348,16693.791015625,75806.9984375,75943.671875,-5.0,-5.0,-5.0,-5.0,58813.72280649038,30281.77734375,156468.240625,156630.34375,-5.0,-5.0,-5.0,-5.0,0.08208499676906146,3.1391161995734513e-09,0.08208499619593987,3.4387295062725362e-09,1443207.2884615385,1602709.5,1693157.15,1694125.625,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.25_0.5,1,45,16517.426085069445,19044.892578125,21063.071484375,21935.673828125,-5.0,-5.0,-5.0,-5.0,41016.992838541664,59311.59765625,67776.9875,70533.7421875,-5.0,-5.0,-5.0,-5.0,90531.88936631945,130994.1875,147961.021875,151166.4375,-5.0,-5.0,-5.0,-5.0,0.08208499666717317,3.5664537265131894e-09,0.08208499633603626,4.042041174482539e-09,1176286.361111111,751129.125,1806848.25,1813107.125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.5_0.75,1,41,16685.91875476372,18002.619140625,22258.64453125,22541.26171875,-5.0,-5.0,-5.0,-5.0,41265.76298113567,63381.1640625,70810.78125,72489.875,-5.0,-5.0,-5.0,-5.0,88993.43078315549,137044.4375,149666.90625,153433.96875,-5.0,-5.0,-5.0,-5.0,0.08208499667121143,3.199536782513851e-09,0.08208499630776847,3.3899702142974282e-09,1244499.2911585367,851013.625,1821821.5,1828131.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0.75_1.0,1,24,14491.355550130209,12847.18994140625,22638.76865234375,22779.458984375,-5.0,-5.0,-5.0,-5.0,28375.13818359375,14890.29833984375,71506.588671875,71644.6484375,-5.0,-5.0,-5.0,-5.0,60662.87939453125,32857.87890625,148635.09765625,150699.25,-5.0,-5.0,-5.0,-5.0,0.0820849963153402,3.3865099507805315e-09,0.08208499786754449,2.0592316925248754e-09,1518280.7473958333,1688439.8125,1842576.44375,1847000.125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,0_0.25,1,44,12738.676641324028,12785.8056640625,19943.70068359375,22938.466796875,-4.502658009529114,-5.0,-5.0,-1.9415607452392578,28631.402081201024,14559.75439453125,64073.822070312504,72336.921875,-4.396464093164965,-5.0,-5.0,-1.3989933729171753,61634.887524019585,28889.50390625,143217.459375,149509.875,-4.250702822072939,-5.0,-5.0,-0.4375489056110382,0.12826085090637207,0.09890225680306383,0.13309208913282913,0.11276179783714492,955462.0843278061,719154.46875,1793590.60625,1799340.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,high,1.0,1,51,11204.725739123774,10573.1796875,17821.8818359375,22938.0625,-5.0,-5.0,-5.0,-5.0,18972.604090073528,15177.080078125,45101.0302734375,72335.1953125,-5.0,-5.0,-5.0,-5.0,43962.81843596814,37708.15234375,97238.5625,149507.75,-5.0,-5.0,-5.0,-5.0,0.08208499731970768,2.7095624323848715e-09,0.08208499834233639,1.0330109929140694e-09,1764138.3419117648,1843181.5,1889405.125,1901536.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,low,0.25_0.5,1,31,14035.87890625,11921.599609375,20627.0625,21077.625,-5.0,-5.0,-5.0,-5.0,30365.872038810485,14963.4482421875,65050.755859375,67144.515625,-5.0,-5.0,-5.0,-5.0,70609.66147933468,44770.7578125,143784.4296875,146277.703125,-5.0,-5.0,-5.0,-5.0,0.08208499608501311,3.48287646477007e-09,0.08208499608501311,3.48287646477007e-09,1477850.6471774194,1778509.625,1908850.75,1978251.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,low,0.5_0.75,1,29,14774.937937769397,11628.880859375,22363.851171874998,22675.67578125,-5.0,-5.0,-5.0,-5.0,33625.387190193964,15033.7431640625,71271.5359375,72475.703125,-5.0,-5.0,-5.0,-5.0,76747.8510237069,47463.21875,151069.2125,152514.421875,-5.0,-5.0,-5.0,-5.0,0.08208499514851077,3.705303499887719e-09,0.08208499643309362,3.862302976017601e-09,1474880.2844827587,1791325.0,1929113.25,1937055.5,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,low,0.75_1.0,1,25,15577.276953125,11282.1220703125,23266.785546875,23400.712890625,-5.0,-5.0,-5.0,-5.0,38110.518046875,15236.705078125,74785.490625,75358.9140625,-5.0,-5.0,-5.0,-5.0,86414.43203125,49369.6796875,155259.48125,155949.890625,-5.0,-5.0,-5.0,-5.0,0.08208499670028686,3.816559456248789e-09,0.08208499431610107,3.6983709472390583e-09,1457975.9825,1810209.625,1962771.65,1971239.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,low,0_0.25,1,34,11952.207916159401,12125.24853515625,18787.8119140625,19274.34375,-4.76718487108455,-5.0,-5.0,-1.9447771310806274,22507.76342334467,15035.58056640625,58120.1107421875,60901.03515625,-4.720887580338647,-5.0,-5.0,-1.6040070056915283,52308.201301210065,40897.19140625,127967.39492187499,135854.84375,-4.651467107674655,-5.0,-5.0,-0.8849378228187561,0.10293803451692357,0.0701435373534062,0.10428932703593198,0.07436984108698325,1380879.1914407506,1741748.375,1959653.55625,1971235.625,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,low,1.0,1,8,13762.190063476562,11047.93798828125,22926.26474609375,22938.4375,-5.0,-5.0,-5.0,-5.0,29422.19970703125,15368.140625,72280.538671875,72335.9453125,-5.0,-5.0,-5.0,-5.0,68377.7353515625,49886.8359375,149445.03671875,149507.703125,-5.0,-5.0,-5.0,-5.0,0.08208499569445848,3.606996821432763e-09,0.08208499662578106,3.226196034939731e-09,1622836.3984375,1823280.8125,1975797.83125,1978253.125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,medium,0.25_0.5,1,30,16476.307584635415,15857.1943359375,20958.289453125,21514.25390625,-5.0,-5.0,-5.0,-5.0,37352.455305989584,35246.103515625,66498.794921875,67482.1484375,-5.0,-5.0,-5.0,-5.0,83818.846484375,79338.7607421875,144757.28671875,146613.53125,-5.0,-5.0,-5.0,-5.0,0.08208499674995741,3.1512423208478886e-09,0.08208499625325202,3.918939291948949e-09,1213355.0229166667,1199996.0625,1739088.725,1743512.25,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,medium,0.5_0.75,1,27,16844.552191840277,12933.6318359375,22312.1642578125,22542.056640625,-5.0,-5.0,-5.0,-5.0,37340.3388671875,12575.849609375,71250.38359375,72491.4765625,-5.0,-5.0,-5.0,-5.0,81128.11856192129,28667.896484375,151982.7875,153434.53125,-5.0,-5.0,-5.0,-5.0,0.08208499517705706,3.702223263680587e-09,0.08208499600489934,3.512237375907836e-09,1287550.4814814816,1684096.625,1746822.5875,1747972.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,medium,0.75_1.0,1,15,12835.601302083332,12863.4716796875,12897.00185546875,12897.33203125,-5.0,-5.0,-5.0,-5.0,12771.790234375,12865.5859375,13524.000781249999,13973.2421875,-5.0,-5.0,-5.0,-5.0,27931.453125,28215.578125,28658.251953125,28695.7265625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.9802322387695314e-09,0.08208499749501547,2.5327103900873585e-09,1711627.3833333333,1700921.5,1753239.175,1754377.375,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,medium,0_0.25,1,35,11018.497814662116,12621.7578125,19190.234765625,19527.099609375,-4.331265040806362,-5.0,-5.0,-1.512803554534912,21432.855664970193,11741.111328125,59846.006640625,61080.4765625,-4.154841487748282,-5.0,-5.0,-1.3150241374969482,47502.8993723665,26022.783203125,131441.77109375,135183.46875,-3.9278880953788757,-5.0,-5.0,-0.4411681890487671,0.14395633382456643,0.11249749823041857,0.1473642436521394,0.12014398170187329,904390.8266874858,715659.8125,1707331.925,1788760.0,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,crossing_or_sudden_threat,medium,1.0,1,17,12374.307157628677,12406.9443359375,12670.6791015625,12704.0947265625,-5.0,-5.0,-5.0,-5.0,13510.376436121323,13417.8603515625,14753.5875,14753.9609375,-5.0,-5.0,-5.0,-5.0,27312.38120404412,27241.462890625,27772.3484375,27955.671875,-5.0,-5.0,-5.0,-5.0,0.08208499717361786,2.840310641250128e-09,0.08208499805015676,1.753077787511489e-09,1727757.1176470588,1759285.25,1773654.375,1775812.875,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,linear,high,0.25_0.5,1,5,20259.971875,20229.3984375,20986.430859375,21077.287109375,-5.0,-5.0,-5.0,-5.0,64478.63125,64425.12109375,66850.040625,67143.7421875,-5.0,-5.0,-5.0,-5.0,142855.284375,143017.5,145932.028125,146277.375,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.980232238769531e-09,0.08208499848842621,0.0,735704.125,736319.9375,747331.7,748554.875,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,linear,high,0.5_0.75,1,5,22133.128515625,22166.4921875,22627.180859375,22675.283203125,-5.0,-5.0,-5.0,-5.0,70629.75625,70726.9609375,72306.4625,72474.8046875,-5.0,-5.0,-5.0,-5.0,150328.55,150417.59375,152311.8375,152514.0625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.980232238769531e-09,0.08208499848842621,0.0,765617.525,765588.3125,775576.9125,776690.8125,0,0
before_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,linear,high,0.75_1.0,1,5,21718.207421875,22916.154296875,23053.2390625,23067.71875,-5.0,-5.0,-5.0,-5.0,71336.35,73318.5546875,73913.4296875,73922.8046875,-5.0,-5.0,-5.0,-5.0,149585.2375,153530.203125,154776.86875,154911.390625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.9802322387695314e-09,0.0820849969983101,2.980232238769531e-09,816375.4875,798944.4375,870605.275,879949.75,0,0
