method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_500k,500000,500k,ar1_velocity,68,0.29411764705882354,0.7058823529411765,0.29411764705882354,0.9135804215554097,4.972542303578586,0.6386331988169867,94.30882352941177,26.104103340988054,0.2676256998476992,0.3031204997017931,1.483762155695437,0.07893573689411057,0.0,3.0594704550729483,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_500k,500000,500k,crossing_or_sudden_threat,52,0.3076923076923077,0.6923076923076923,0.2692307692307692,0.9266657383437243,5.096156621993841,0.6710681975460969,95.32692307692308,26.912543738524462,0.266461026454291,0.3013283834649111,1.458760080703456,0.07879306014738334,0.0,2.97648926162133,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_500k,500000,500k,linear,36,0.2222222222222222,0.7777777777777778,0.1388888888888889,0.9110179606801876,5.09604659146184,0.6609700694680214,93.88888888888889,24.620508514292865,0.27005027955046496,0.29777054134269504,1.4712216979522013,0.07861813813146838,0.0,3.0344246743573517,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_500k,500000,500k,sinusoidal_lateral,74,0.3108108108108108,0.6891891891891891,0.2972972972972973,0.9184490889157676,4.999839025422463,0.6402878153163034,94.82432432432432,26.641510924474805,0.2800049804123341,0.31256152122818925,1.4669671624556668,0.08037571164141116,0.0,3.0428028283906037,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_best_by_eval,500000,best_by_eval,accel_decel,60,0.3,0.7,0.26666666666666666,0.9231721071874049,5.003325265951018,0.6391782241563002,94.85,26.583528868661574,0.2722838450945459,0.30332892971410025,1.4909340179403578,0.07842212004956277,0.0,3.0591450482172013,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_best_by_eval,500000,best_by_eval,ar1_velocity,61,0.3114754098360656,0.6885245901639344,0.3114754098360656,0.8954020722804593,4.8322550300256175,0.6414934191547457,92.32786885245902,25.842553722006944,0.2871915607521311,0.3390204650790902,1.4326685596961868,0.08372729603984128,0.0,2.8523943154204394,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_best_by_eval,500000,best_by_eval,crossing_or_sudden_threat,45,0.4666666666666667,0.5333333333333333,0.4,0.9322729067058556,5.0239088757979085,0.7415685604015986,95.97777777777777,30.338921620215483,0.2631955427628617,0.2990252919926564,1.4472117689031934,0.08362819397872003,0.0,2.961439840336042,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_best_by_eval,500000,best_by_eval,linear,44,0.22727272727272727,0.7727272727272727,0.11363636363636363,0.9190554283550344,4.942216823667678,0.6642947522076693,94.70454545454545,25.102633070243336,0.27594103385430263,0.29850236027959665,1.4580621730473817,0.08188155130401867,0.0,2.944075544503747,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_best_by_eval,500000,best_by_eval,sinusoidal_lateral,90,0.2222222222222222,0.7777777777777778,0.2111111111111111,0.9075507366937919,5.010881065834965,0.5835288768013318,93.28888888888889,24.497024147911553,0.27418387323171395,0.30738497726058134,1.4494169828916355,0.07958636006379399,0.0,3.013023281013545,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_final,500000,final,accel_decel,60,0.3,0.7,0.26666666666666666,0.9231721071874049,5.003325265951018,0.6391782241563002,94.85,26.583528868661574,0.2722838450945459,0.30332892971410025,1.4909340179403578,0.07842212004956277,0.0,3.0591450482172013,0
